DATA,BLANK,MIN,MINstd,GR,GRstd,DBL,DBLstd,LAG,LAGstd,MAX,MAXstd
"A5,A6","C12,D12,E12,F12,G12,H12",0.274890034364261,0.0014142135623731,0.310753352274111,0.00263949139405455,2.23061852781851,0.018946532240148,0.79443452560191,0.0603664592665661,0.999890034364261,0
"B5,B6","C12,D12,E12,F12,G12,H12",0.130390034364261,0.00777817459305203,0.399294797527198,0.019297355663307,1.7379580372539,0.0839930662269824,0.653286561718517,0.0300738613748964,0.923890034364261,0.00282842712474619
"C5,C6","C12,D12,E12,F12,G12,H12",0.0703900343642612,0.00212132034355963,0.439817449061199,0.0265539904823012,1.57886595753672,0.0953240752470137,0.656993466779365,0.0222381004298263,0.889390034364261,0.00636396103067885
"D5,D6","C12,D12,E12,F12,G12,H12",0.0343900343642612,0.000707106781186533,0.515771248162949,0.0238567361333806,1.34534343199962,0.0622281745644177,0.968103803224319,0.142130175357715,0.780390034364261,0.00353553390593274
"E5,E6","C12,D12,E12,F12,G12,H12",0.0208900343642612,0.00424264068711928,0.508739324284868,0.0514770305888085,1.36949081734168,0.138572579964184,1.09788034729006,0.18826698301058,0.724890034364261,0.014142135623731
"F5,F6","C12,D12,E12,F12,G12,H12",0.00789003436426118,0.00141421356237309,0.616436421784688,0.0250085705004814,1.12536840511156,0.0456557304267739,1.1505453579305,0.324539804176771,0.668890034364261,0.0014142135623731
"G5,G6","C12,D12,E12,F12,G12,H12",0.00389003436426118,0.0014142135623731,0.631730311795773,0.0381071810809837,1.09921995983912,0.066307051086956,1.07799267133971,0.446275609642656,0.633390034364261,0.00353553390593274
"H5,H6","C12,D12,E12,F12,G12,H12",0.00389003436426118,0.0014142135623731,0.5433931026495,0.0011006353879679,1.27559330259151,0.00258369700064565,1.68062985148267,0.681145781581168,0.631890034364261,0.0127279220613578
