DATA,BLANK,MIN,MINstd,GR,GRstd,DBL,DBLstd,LAG,LAGstd,MAX,MAXstd
"A7,A8","C12,D12,E12,F12,G12,H12",0.0658900343642612,0.0183847763108502,0.451225928233324,0.0263520205084996,1.53876629115357,0.0898654051663874,0.199071496082076,0.0258214582028808,0.326390034364261,0.0176776695296637
"B7,B8","C12,D12,E12,F12,G12,H12",0.0328900343642612,0.00989949493661166,0.505160429465638,0.0118334596311192,1.37250934617063,0.0321512394753967,0.140402843808845,0.0770360327625311,0.252890034364261,0.0254558441227157
"C7,C8","C12,D12,E12,F12,G12,H12",0.0173900343642612,0.00777817459305201,0.73737805274693,0.13331062570357,0.955633480342056,0.172769038531993,0.771559907917152,0.361173490273268,0.231390034364261,0.0134350288425444
"D7,D8","C12,D12,E12,F12,G12,H12",0.00789003436426118,0.00565685424949238,0.872333524712003,0.240275295440449,0.825919677773479,0.227491078773592,0.794045214720581,0.0261179998350998,0.195890034364261,0.00848528137423858
"E7,E8","C12,D12,E12,F12,G12,H12",0.00689003436426119,0,0.750500668503995,0.042046461454273,0.925031418949283,0.0518244680292852,1.13493210944898,0.185851370542403,0.201890034364261,0.0282842712474619
"F7,F8","C12,D12,E12,F12,G12,H12",0.00439003436426118,0.000707106781186549,0.699758033632849,0.0568351958183342,0.993830752309692,0.0807201385378309,1.25972560358047,0.470720171088722,0.165890034364261,0.00848528137423858
"G7,G8","C12,D12,E12,F12,G12,H12",0.00194501718213059,0.00133645611564469,0.903713278872595,0.22661898398181,0.791897324144088,0.198579539784263,0.776699372003502,1.09841878577402,0.174390034364261,0.0275771644662753
"H7,H8","C12,D12,E12,F12,G12,H12",0.00244501718213059,0.00204356289683124,0.965049878168788,0.34403830312878,0.766988709220762,0.273429902441885,1.64606623437591,2.32788919321882,0.168890034364261,0.00565685424949239
