LABEL,MIN,MINstd,GR,GRstd,DBL,DBLstd,LAG,LAGstd,MAX,MAXstd
"A7,A8",0.0651688144329897,0.0183847763108503,0.454491038445678,0.0255278128315843,1.52751590583145,0.0857973795802224,0.197625043176718,0.0254897448391577,0.32566881443299,0.0176776695296637
"B7,B8",0.0321688144329897,0.00989949493661167,0.512046553035886,0.0142008623437602,1.35420079633618,0.0375567787353755,0.136730238615877,0.0762983118076163,0.25216881443299,0.0254558441227157
"C7,C8",0.0166688144329897,0.00777817459305202,0.7489677867557,0.13522086247699,0.940803046171791,0.169855368380249,0.754294387033994,0.345335608887664,0.23066881443299,0.0134350288425444
"D7,D8",0.00716881443298975,0.00565685424949238,0.936735822740554,0.296479094629301,0.778976653547858,0.246547945935871,0.78393282522105,0.0208627239311456,0.19516881443299,0.00848528137423858
"E7,E8",0.00616881443298975,0,0.787905722641994,0.0347106528416996,0.880588169641396,0.0387937152562331,1.11190887836794,0.198451861247374,0.20116881443299,0.0282842712474619
"F7,F8",0.00366881443298975,0.000707106781186548,0.730584809161369,0.0504424023943701,0.951023419680287,0.065662337103682,1.15644068542633,0.522211924901475,0.16516881443299,0.00848528137423858
"G7,G8",0.00108440721649487,0.00153358339270231,0.956772078681494,0.202889861390041,0.741127787057465,0.157161059920994,0.603878932816849,0.854013776820979,0.17366881443299,0.0275771644662753
"H7,H8",0.00158440721649487,0.00224069017388886,1.00513507213324,0.366737263986871,0.738781317308169,0.269554457411569,1.57147784046725,2.22240527495757,0.16816881443299,0.00565685424949239
