LABEL,MIN,MINstd,GR,GRstd,DBL,DBLstd,LAG,LAGstd,MAX,MAXstd
"A3,A4",0.0685335051546392,0.0212132034355964,0.545281015670188,0.0145418496770795,1.27162643721779,0.0339124230699534,0.179542952176897,0.251384484752799,0.467033505154639,0.0459619407771256
"B3,B4",0.0325335051546392,0.0113137084989848,0.641023027520966,0.0490158746023676,1.08448445059697,0.0829251860799025,0.238296413029739,0.125828240999706,0.490533505154639,0.0014142135623731
"C3,C4",0.0185335051546392,0.00848528137423857,0.69704150364888,0.0118200480602713,0.994556063442416,0.0168651370212314,0.289961511297007,0.207156748730346,0.470533505154639,0.0183847763108503
"D3,D4",0.00953350515463918,0.00424264068711929,0.774543792553926,0.0827455582553824,0.900046338114535,0.0961531645065952,0.352535664132945,0.00492819552499046,0.477533505154639,0.00707106781186548
"E3,E4",0.00303350515463917,0.000707106781186548,1.02141583817472,0.0611298757437934,0.679831602874652,0.0406866820125838,0.341736063262349,0.07128394174512,0.436033505154639,0.00636396103067893
"F3,F4",0.00303350515463917,0.000707106781186548,0.863921259111133,0.0945718803825344,0.807163032009951,0.0883586610555086,0.897635569164877,0.481202907977786,0.411033505154639,0.0106066017177982
"G3,G4",0.00226675257731959,0.00320567223738953,0.944778197745848,0.247196759766752,0.759663911328958,0.198762479744237,0.844798198762456,1.19472507015823,0.398033505154639,0.0205060966544099
"H3,H4",0.000766752577319587,0.00108435189382989,0.892650506221748,0.163336051492298,0.789725027270028,0.144502878584478,0.696127626078069,0.984473129942192,0.417533505154639,0.0141421356237309
