LABEL,MIN,MINstd,GR,GRstd,DBL,DBLstd,LAG,LAGstd,MAX,MAXstd
"A9,A10",0.27666881443299,0.00777817459305203,0.287272191780071,0.0129852675558894,2.41532612572153,0.109177486978047,0.585891931016153,0.0304564931464492,1.01216881443299,0.0169705627484772
"B9,B10",0.13366881443299,0.00777817459305203,0.371785364778187,0.0275115249893291,1.86949302422328,0.138339506946383,0.659075328821423,0.0755677308086382,0.93716881443299,0.0127279220613579
"C9,C10",0.0716688144329898,0.00353553390593276,0.407855222796814,0.00843983629711445,1.699857154177,0.0351755115733308,0.568936416281804,0.0762658597328869,0.89366881443299,0.0106066017177982
"D9,D10",0.0326688144329897,0.00212132034355964,0.511642743140696,0.010592838938897,1.3550387970072,0.0280541606913926,0.792474428441295,0.171289698909392,0.78516881443299,0
"E9,E10",0.0181688144329897,0.00141421356237308,0.621828615276942,0.0285198515572307,1.11586531471773,0.0511785922226154,1.19589288172326,0.285347190518646,0.73516881443299,0.00707106781186548
"F9,F10",0.00666881443298975,0.000707106781186542,0.958345863655338,0.141524332354194,0.731248120992672,0.107987529381111,1.65848534144676,0.432126916081496,0.68816881443299,0.00848528137423858
"G9,G10",0.00266881443298975,0.000707106781186549,0.86955824282527,0.222726467092114,0.824160767696698,0.211098471689026,1.36946363472072,0.222466260602321,0.69916881443299,0.00707106781186548
"H9,H10",0.000584407216494873,0.000826476611515758,1.10137282964336,0.0387882243553885,0.629738893274725,0.0221781878217967,0.73151261678033,1.03451506369778,0.66166881443299,0.00636396103067893
